customerPrdct_id,PhoneService,MultipleLines,InternetService
9031-ZVQPT,Yes,Yes,Fiber optic
2990-IAJSV,Yes,Yes,DSL
8107-KNCIM,Yes,Yes,Fiber optic
9027-YFHQJ,Yes,Yes,No
5176-LDKUH,Yes,No,Fiber optic
4644-OBGFZ,Yes,No,No
7926-IJOOU,Yes,No,No
6480-YAGIY,Yes,No,Fiber optic
4029-HPFVY,Yes,No,Fiber optic
7602-DBTOU,Yes,No,No
5345-BMKWB,Yes,No,No
3519-ZKXGG,Yes,Yes,Fiber optic
5457-COLHT,Yes,No,DSL
6416-TVAIH,Yes,No,Fiber optic
5451-YHYPW,Yes,Yes,Fiber optic
5108-ADXWO,Yes,No,Fiber optic
7998-WNZEM,Yes,Yes,DSL
3066-RRJIO,Yes,No,Fiber optic
4664-NJCMS,No,No phone service,DSL
0307-BCOPK,Yes,No,No
7629-WFGLW,Yes,Yes,Fiber optic
2542-HYGIQ,Yes,No,No
6715-OFDBP,Yes,No,DSL
5016-LIPDW,Yes,No,No
6481-LXPWL,No,No phone service,DSL
1567-DSCIC,Yes,Yes,Fiber optic
2150-UWTFY,Yes,No,DSL
6124-ACRHJ,Yes,No,No
9362-MWODR,Yes,No,DSL
9975-GPKZU,Yes,No,No
9625-RZFUK,Yes,No,No
5153-LXKDT,Yes,Yes,Fiber optic
5161-UBZXI,Yes,No,Fiber optic
1020-JPQOW,Yes,Yes,Fiber optic
7919-ZODZZ,Yes,No,DSL
0565-JUPYD,Yes,Yes,Fiber optic
6867-ACCZI,No,No phone service,DSL
5939-XAIXZ,Yes,Yes,DSL
9054-FOWNV,Yes,Yes,Fiber optic
2683-BPJSO,Yes,Yes,Fiber optic
2157-MXBJS,Yes,Yes,DSL
8207-VVMYB,Yes,Yes,No
9732-EQMWY,Yes,No,Fiber optic
9360-AHGNL,Yes,Yes,Fiber optic
1087-UDSIH,Yes,No,No
5269-NRGDP,Yes,No,DSL
6195-MELTI,Yes,No,DSL
5485-WUYWF,Yes,No,DSL
2121-JAFOM,Yes,Yes,Fiber optic
8818-DOPVL,Yes,Yes,Fiber optic
2632-UCGVD,Yes,Yes,Fiber optic
5445-PZWGX,Yes,Yes,Fiber optic
1227-UDMZR,Yes,Yes,DSL
5198-HQAEN,Yes,No,Fiber optic
9170-CCKOU,Yes,Yes,Fiber optic
2167-FQSTQ,Yes,Yes,DSL
2819-GWENI,Yes,No,No
1043-YCUTE,Yes,Yes,No
3814-MLAXC,Yes,Yes,Fiber optic
3572-UUHRS,Yes,No,No
2692-PFYTJ,Yes,Yes,No
1226-UDFZR,Yes,No,DSL
5955-EPOAZ,Yes,No,No
6821-JPCDC,Yes,No,Fiber optic
8815-LMFLX,Yes,Yes,No
9135-HSWOC,Yes,No,No
8582-KRHPJ,No,No phone service,DSL
5811-IWXYM,Yes,Yes,Fiber optic
7044-YAACC,Yes,No,Fiber optic
8189-XRIKE,Yes,No,Fiber optic
1506-YJTYT,Yes,Yes,DSL
4123-DVHPH,Yes,Yes,Fiber optic
6425-YQLLO,Yes,Yes,Fiber optic
5442-UTCVD,Yes,Yes,Fiber optic
2228-BZDEE,Yes,No,No
7734-DBOAI,No,No phone service,DSL
2789-CZANW,Yes,Yes,Fiber optic
2091-RFFBA,Yes,Yes,Fiber optic
2114-MGINA,Yes,No,Fiber optic
7596-LDUXP,Yes,No,Fiber optic
3740-RLMVT,Yes,No,DSL
4489-SNOJF,Yes,Yes,DSL
2192-OZITF,Yes,Yes,DSL
5651-CPDND,Yes,No,DSL
2186-QZEYA,Yes,Yes,DSL
1131-ALZWV,Yes,Yes,No
7729-XBTWX,Yes,No,No
9134-WYRVP,Yes,No,Fiber optic
3284-SVCRO,Yes,Yes,No
9732-OUYRN,Yes,No,No
0559-CKHUS,Yes,No,No
2931-SVLTV,Yes,Yes,Fiber optic
6899-PPEEA,Yes,Yes,Fiber optic
7504-UWHNB,Yes,No,Fiber optic
2582-FFFZR,No,No phone service,DSL
8908-NMQTX,No,No phone service,DSL
2187-LZGPL,No,No phone service,DSL
1431-AIDJQ,Yes,No,DSL
6288-LBEAR,Yes,No,Fiber optic
4597-NUCQV,Yes,Yes,Fiber optic
9019-QVLZD,Yes,No,Fiber optic
8413-YNHNV,Yes,Yes,DSL
5808-TOTXO,Yes,No,No
4369-NYSCF,Yes,No,DSL
6333-YDVLT,Yes,Yes,Fiber optic
5324-KTGCG,Yes,No,No
5599-HVLTW,Yes,Yes,Fiber optic
7394-LWLYN,Yes,No,Fiber optic
3707-LRWZD,Yes,Yes,Fiber optic
6873-UDNLD,Yes,No,DSL
2700-LUEVA,Yes,No,No
1455-ESIQH,Yes,No,Fiber optic
0958-YHXGP,Yes,No,Fiber optic
1101-SSWAG,Yes,Yes,DSL
2979-SXESE,Yes,Yes,Fiber optic
4013-TLDHQ,Yes,No,Fiber optic
5743-KHMNA,Yes,Yes,No
4194-FJARJ,Yes,Yes,DSL
5325-UWTWJ,Yes,Yes,Fiber optic
3969-GYXEL,Yes,No,Fiber optic
9208-OLGAQ,Yes,No,Fiber optic
3244-CQPHU,Yes,Yes,Fiber optic
2674-MLXMN,Yes,Yes,Fiber optic
9708-HPXWZ,No,No phone service,DSL
6992-TKNYO,Yes,Yes,DSL
4468-YDOVK,Yes,No,DSL
3754-DXMRT,Yes,No,DSL
5792-JALQC,Yes,Yes,DSL
7130-VTEWQ,Yes,Yes,Fiber optic
2200-DSAAL,Yes,Yes,DSL
4302-ZYFEL,Yes,No,No
9351-LZYGF,Yes,Yes,DSL
4366-CTOUZ,Yes,No,Fiber optic
6121-VZNQB,Yes,No,No
7903-CMPEY,Yes,Yes,Fiber optic
1518-OMDIK,Yes,No,DSL
6671-NGWON,Yes,No,No
0595-ITUDF,Yes,Yes,Fiber optic
6996-KNSML,Yes,No,Fiber optic
1955-IBMMB,Yes,No,No
0096-BXERS,Yes,Yes,DSL
3806-YAZOV,Yes,No,No
7998-ZLXWN,Yes,No,No
6253-WRFHY,Yes,No,DSL
9133-AYJZG,Yes,Yes,Fiber optic
2675-OTVVJ,Yes,Yes,Fiber optic
8680-CGLTP,Yes,No,DSL
8430-TWCBX,Yes,No,No
5018-GWURO,Yes,Yes,Fiber optic
6741-QRLUP,Yes,Yes,DSL
4737-HOBAX,Yes,Yes,DSL
0537-QYZZN,Yes,Yes,Fiber optic
3340-QBBFM,Yes,No,DSL
1704-NRWYE,Yes,No,Fiber optic
2592-SEIFQ,No,No phone service,DSL
8200-KLNYW,Yes,No,DSL
3372-CDXFJ,Yes,Yes,No
4781-ZXYGU,Yes,No,No
7632-YUTXB,Yes,No,No
2718-YSKCS,Yes,No,No
9896-UYMIE,Yes,Yes,Fiber optic
0853-NWIFK,Yes,No,Fiber optic
8212-CRQXP,Yes,No,Fiber optic
6980-CDGFC,Yes,No,No
7691-XVTZH,Yes,Yes,Fiber optic
2520-SGTTA,Yes,No,No
7481-ATQQS,Yes,Yes,Fiber optic
2277-VWCNI,Yes,Yes,DSL
1088-CNNKB,Yes,Yes,DSL
8642-GVWRF,Yes,No,Fiber optic
1930-BZLHI,Yes,No,No
3400-ESFUW,Yes,No,DSL
5868-YTYKS,Yes,No,No
3525-DVKFN,Yes,No,No
1482-OXZSY,Yes,Yes,Fiber optic
0377-JBKKT,Yes,No,DSL
5778-BVOFB,Yes,No,DSL
3373-YZZYM,Yes,No,No
2057-ZBLPD,Yes,Yes,Fiber optic
0228-MAUWC,Yes,Yes,DSL
5502-RLUYV,Yes,Yes,Fiber optic
0023-HGHWL,No,No phone service,DSL
7663-YJHSN,Yes,Yes,Fiber optic
4915-BFSXL,Yes,Yes,DSL
3086-RUCRN,Yes,Yes,Fiber optic
5215-LNLDJ,No,No phone service,DSL
7576-JMYWV,Yes,Yes,Fiber optic
9039-RBEEE,No,No phone service,DSL
0257-KXZGU,Yes,Yes,DSL
1307-ATKGB,Yes,No,Fiber optic
8417-FMLZI,Yes,No,Fiber optic
3714-XPXBW,Yes,Yes,DSL
1850-AKQEP,Yes,No,No
2824-DXNKN,Yes,Yes,DSL
5227-JSCFE,No,No phone service,DSL
0848-ZGQIJ,Yes,No,Fiber optic
3621-CHYVB,No,No phone service,DSL
8042-RNLKO,Yes,Yes,No
1792-UXAFY,Yes,No,Fiber optic
5372-FBKBN,Yes,No,No
0420-TXVSG,Yes,Yes,DSL
6217-TOWGS,Yes,Yes,DSL
0515-YPMCW,Yes,No,Fiber optic
0378-XSZPU,Yes,No,DSL
1045-LTCYT,Yes,No,No
1544-JJMYL,Yes,No,DSL
4636-JGAAI,Yes,Yes,Fiber optic
6874-SGLHU,Yes,No,Fiber optic
5951-AOFIH,Yes,No,DSL
4729-XKASR,No,No phone service,DSL
3059-NGMXB,Yes,Yes,DSL
8652-YHIYU,Yes,Yes,Fiber optic
5278-PNYOX,Yes,No,Fiber optic
5449-FIBXJ,Yes,Yes,Fiber optic
3486-HOOGQ,Yes,Yes,DSL
5061-PBXFW,Yes,No,DSL
8630-FJLIB,Yes,No,Fiber optic
3891-NLXJB,No,No phone service,DSL
4749-OJKQU,Yes,Yes,Fiber optic
0577-WHMEV,Yes,Yes,Fiber optic
5453-AXEPF,Yes,Yes,Fiber optic
3639-XJHKQ,Yes,No,DSL
3716-LRGXK,Yes,Yes,Fiber optic
2263-SFSQZ,Yes,Yes,No
9950-MTGYX,Yes,No,No
3397-AVTKU,Yes,No,DSL
4825-FUREZ,Yes,No,No
9837-BMCLM,Yes,No,Fiber optic
2672-OJQZP,Yes,No,DSL
0137-UDEUO,Yes,No,No
3134-DSHVC,Yes,Yes,Fiber optic
6161-UUUTA,Yes,No,Fiber optic
7821-DPRQE,Yes,Yes,Fiber optic
6543-XRMYR,Yes,Yes,Fiber optic
2001-EWBQU,Yes,Yes,Fiber optic
4925-LMHOK,Yes,Yes,DSL
1608-GMEWB,Yes,Yes,Fiber optic
6695-AMZUF,Yes,No,DSL
1455-UGQVH,Yes,Yes,Fiber optic
8410-BGQXN,Yes,No,No
8280-MQRQN,Yes,No,DSL
1619-YWUBB,Yes,Yes,No
7611-YKYTC,Yes,No,Fiber optic
2037-SGXHH,Yes,Yes,Fiber optic
3178-FESZO,Yes,Yes,Fiber optic
0365-GXEZS,Yes,No,Fiber optic
0082-OQIQY,Yes,No,Fiber optic
6087-MVHJH,Yes,Yes,Fiber optic
4603-JANFB,Yes,No,Fiber optic
3018-TFTSU,Yes,No,Fiber optic
3606-SBKRY,No,No phone service,DSL
4806-KEXQR,Yes,No,Fiber optic
0667-NSRGI,Yes,Yes,DSL
7083-YNSKY,Yes,Yes,No
6893-ODYYE,Yes,No,Fiber optic
8242-JSVBO,Yes,No,DSL
2479-BRAMR,Yes,Yes,Fiber optic
9541-ZPSEA,Yes,No,Fiber optic
2665-NPTGL,Yes,Yes,Fiber optic
1139-WUOAH,No,No phone service,DSL
4693-VWVBO,Yes,No,No
7434-SHXLS,Yes,No,No
6937-GCDGQ,Yes,No,DSL
0988-JRWWP,Yes,No,DSL
5075-JSDKI,Yes,Yes,No
7908-QCBCA,Yes,No,Fiber optic
8644-XYTSV,No,No phone service,DSL
6711-FLDFB,Yes,Yes,Fiber optic
3873-WOSBC,Yes,Yes,No
7465-ZZRVX,Yes,No,Fiber optic
7975-JMZNT,Yes,Yes,DSL
7251-XFOIL,Yes,Yes,Fiber optic
4116-IQRFR,Yes,Yes,No
3714-JTVOV,Yes,No,Fiber optic
8259-DZLIZ,Yes,Yes,DSL
0442-ZXKVS,Yes,Yes,Fiber optic
7853-WNZSY,Yes,No,No
3120-FAZKD,Yes,Yes,No
8606-OEGQZ,Yes,Yes,No
0225-ZORZP,Yes,No,Fiber optic
4702-IOQDC,Yes,No,Fiber optic
9489-JMTTN,Yes,Yes,DSL
0575-CUQOV,Yes,No,Fiber optic
0967-BMLBD,Yes,No,No
6178-KFNHS,Yes,Yes,Fiber optic
2830-LEWOA,Yes,No,Fiber optic
5006-MXVRN,Yes,No,No
1264-BYWMS,Yes,Yes,Fiber optic
9658-WYUFB,Yes,Yes,Fiber optic
8327-WKMIE,Yes,No,No
6917-FIJHC,Yes,Yes,No
5329-KRDTM,Yes,Yes,DSL
7797-EJMDP,Yes,No,DSL
3530-VWVGU,Yes,No,No
2013-SGDXK,Yes,No,Fiber optic
6368-NWMCE,Yes,Yes,DSL
3633-CDBUW,Yes,No,DSL
0707-HOVVN,Yes,Yes,DSL
8580-QVLOC,Yes,Yes,DSL
3956-MGXOG,Yes,No,Fiber optic
9274-UARKJ,Yes,No,Fiber optic
4077-HWUYD,Yes,Yes,DSL
2012-NWRPA,Yes,Yes,Fiber optic
8808-ELEHO,Yes,Yes,Fiber optic
0103-CSITQ,Yes,Yes,Fiber optic
3506-LCJDC,Yes,No,No
8671-KKKOS,No,No phone service,DSL
7305-ZWMAJ,Yes,No,No
9518-XXBXE,Yes,No,Fiber optic
3934-HXCFZ,Yes,Yes,Fiber optic
6578-KRMAW,Yes,No,Fiber optic
4860-IJUDE,Yes,No,Fiber optic
7666-WKRON,Yes,No,Fiber optic
9688-YGXVR,Yes,No,Fiber optic
0423-UDIJQ,Yes,No,DSL
1945-XISKS,Yes,No,No
4910-AQFFX,Yes,Yes,Fiber optic
2154-KVJFF,Yes,Yes,Fiber optic
5360-LJCNJ,Yes,Yes,Fiber optic
2607-FBDFF,Yes,No,DSL
9647-ERGBE,Yes,Yes,Fiber optic
3428-XZMAZ,Yes,No,Fiber optic
1100-DDVRV,No,No phone service,DSL
0378-TOVMS,Yes,No,Fiber optic
4355-HBJHH,Yes,Yes,DSL
6728-WYQBC,Yes,No,No
9058-CBREO,Yes,Yes,DSL
9029-FEGVJ,Yes,Yes,Fiber optic
7216-KAOID,Yes,No,No
0318-QUUOB,Yes,No,Fiber optic
6145-NNPNO,Yes,No,DSL
5520-FVEWJ,Yes,Yes,Fiber optic
5339-TJFEK,Yes,Yes,Fiber optic
5572-ZDXHY,Yes,No,Fiber optic
2074-GUHPQ,Yes,Yes,Fiber optic
4625-XMOYM,Yes,Yes,No
5827-MWCZK,Yes,Yes,Fiber optic
1385-TQOZW,Yes,No,No
5914-XRFQB,Yes,Yes,Fiber optic
4329-YPDDQ,Yes,No,Fiber optic
4804-NCPET,Yes,No,No
3750-CKVKH,Yes,No,Fiber optic
5944-UGLLK,No,No phone service,DSL
8063-GBATB,Yes,Yes,Fiber optic
7787-BNTZM,Yes,No,No
2252-ISRNH,Yes,Yes,Fiber optic
9415-TPKRV,Yes,Yes,DSL
5322-TEUJK,Yes,Yes,Fiber optic
4547-KQRTM,Yes,Yes,Fiber optic
4877-EVATK,Yes,No,No
1866-DIOQZ,No,No phone service,DSL
8375-KVTHK,Yes,No,Fiber optic
2697-NQBPF,Yes,Yes,Fiber optic
3709-OIJEA,Yes,No,Fiber optic
7639-SUPCW,Yes,No,DSL
1386-ZIKUV,Yes,No,No
0599-XNYDO,Yes,No,Fiber optic
6377-WHAOX,Yes,Yes,Fiber optic
6855-VLGOS,Yes,No,No
8999-XXGNS,Yes,Yes,Fiber optic
8746-OQQRW,Yes,Yes,No
3181-MIZBN,Yes,No,No
0471-ARVMX,Yes,Yes,Fiber optic
7766-CLTIC,Yes,No,DSL
5650-YLIBA,Yes,Yes,Fiber optic
0825-CPPQH,Yes,No,No
9084-OAYKL,Yes,No,No
6122-LJADA,Yes,Yes,DSL
2400-XIWIO,Yes,Yes,DSL
7524-VRLPL,Yes,Yes,DSL
1069-XAIEM,Yes,Yes,Fiber optic
7569-NMZYQ,Yes,Yes,Fiber optic
5201-USSQZ,Yes,No,Fiber optic
2105-PHWON,Yes,Yes,Fiber optic
1494-EJZDW,Yes,No,No
4884-TVUQF,Yes,Yes,Fiber optic
8003-EWNDZ,Yes,No,No
1897-RCFUM,Yes,Yes,No
9256-JTBNZ,Yes,No,No
4658-HCOHW,Yes,No,Fiber optic
2211-RMNHO,Yes,Yes,DSL
2432-TFSMK,Yes,Yes,Fiber optic
3440-JPSCL,Yes,No,Fiber optic
4929-ROART,Yes,Yes,DSL
1834-ABKHQ,Yes,No,DSL
1741-WTPON,Yes,Yes,Fiber optic
3932-IJWDZ,Yes,Yes,Fiber optic
1240-HCBOH,Yes,Yes,No
3594-KADLU,No,No phone service,DSL
8065-BVEPF,Yes,No,Fiber optic
3796-ENZGF,Yes,Yes,DSL
1734-ZMNTZ,Yes,Yes,No
2853-CWQFQ,Yes,No,DSL
0813-TAXXS,Yes,Yes,DSL
2519-TWKFS,Yes,Yes,DSL
2889-FPWRM,Yes,Yes,Fiber optic
0626-QXNGV,Yes,Yes,No
6723-CEGQI,No,No phone service,DSL
6987-XQSJT,Yes,Yes,Fiber optic
4732-RRJZC,Yes,No,No
9499-XPZXM,Yes,Yes,DSL
4338-EYCER,Yes,No,DSL
3007-FDPEA,Yes,No,No
6350-XFYGW,Yes,No,Fiber optic
4290-BSXUX,Yes,Yes,Fiber optic
8513-OLYGY,Yes,Yes,Fiber optic
0311-QYWSS,Yes,No,DSL
8705-DWKTI,Yes,No,Fiber optic
8755-IWJHN,Yes,Yes,Fiber optic
0325-XBFAC,Yes,No,Fiber optic
4480-QQRHC,Yes,No,Fiber optic
0929-PECLO,Yes,Yes,Fiber optic
3680-CTHUH,Yes,Yes,Fiber optic
1202-KKGFU,Yes,No,DSL
6112-KTHFQ,Yes,No,No
1852-XEMDW,Yes,Yes,DSL
2462-XIIJB,Yes,Yes,Fiber optic
4760-XOHVN,Yes,No,No
1820-DJFPH,Yes,Yes,No
9426-SXNHE,Yes,No,No
9068-FHQHD,Yes,No,No
1269-FOYWN,Yes,No,No
9470-YFUYI,Yes,No,DSL
7817-BOQPW,Yes,Yes,Fiber optic
7402-EYFXX,Yes,Yes,Fiber optic
1853-UDXBW,Yes,No,Fiber optic
9895-VFOXH,No,No phone service,DSL
5458-CQJTA,Yes,No,DSL
1230-QAJDW,Yes,Yes,DSL
5701-ZIKJE,Yes,No,DSL
5219-YIPTK,Yes,Yes,Fiber optic
5032-MIYKT,Yes,No,Fiber optic
7396-VJUZB,Yes,No,DSL
9717-QEBGU,Yes,No,Fiber optic
5172-RKOCB,Yes,Yes,Fiber optic
6509-TSGWN,Yes,Yes,No
3540-RZJYU,Yes,No,Fiber optic
3178-CIFOT,Yes,No,No
2091-MJTFX,No,No phone service,DSL
4530-NDRKU,Yes,No,No
5985-TBABQ,Yes,Yes,DSL
9800-ONTFE,Yes,Yes,Fiber optic
6743-HHQPF,No,No phone service,DSL
8455-HIRAQ,Yes,No,DSL
6616-AALSR,Yes,Yes,Fiber optic
0883-EIBTI,Yes,No,No
9415-ZNBSX,Yes,Yes,DSL
4018-KJYUY,Yes,No,No
0722-TROQR,Yes,Yes,Fiber optic
7571-YXDAD,Yes,Yes,Fiber optic
3884-UEBXB,No,No phone service,DSL
8780-RSYYU,Yes,No,No
5537-UXXVS,Yes,No,No
1791-PQHBB,Yes,No,DSL
8701-DGLVH,Yes,No,No
8741-LQOBK,No,No phone service,DSL
3393-FMZPV,Yes,Yes,Fiber optic
8082-GHXOP,Yes,No,DSL
6402-ZFPPI,Yes,Yes,Fiber optic
0980-FEXWF,Yes,No,DSL
7486-KSRVI,Yes,Yes,Fiber optic
3011-WQKSZ,Yes,No,No
8443-WVPSS,Yes,No,Fiber optic
3006-XIMLN,Yes,Yes,Fiber optic
8218-FFJDS,Yes,Yes,DSL
1986-PHGZF,Yes,Yes,DSL
9965-YOKZB,Yes,Yes,Fiber optic
0504-HHAPI,Yes,Yes,Fiber optic
9360-OMDZZ,Yes,Yes,Fiber optic
6305-YLBMM,Yes,No,Fiber optic
0345-XMMUG,Yes,Yes,Fiber optic
8024-XNAFQ,Yes,Yes,Fiber optic
3647-GMGDH,Yes,No,Fiber optic
2988-GBIVW,Yes,Yes,Fiber optic
2832-SCUCO,Yes,No,No
7036-ZZKBD,Yes,No,DSL
3791-LGQCY,Yes,Yes,Fiber optic
0265-PSUAE,Yes,No,Fiber optic
0463-TXOAK,Yes,Yes,No
0594-UFTUL,Yes,No,No
9509-MPYOD,Yes,No,No
9128-CPXKI,Yes,No,Fiber optic
0129-KPTWJ,Yes,No,Fiber optic
8166-ZZTFS,Yes,Yes,DSL
5855-EIBDE,Yes,Yes,Fiber optic
5365-LLFYV,Yes,No,DSL
5956-YHHRX,Yes,Yes,Fiber optic
6008-NAIXK,No,No phone service,DSL
2956-GGUCQ,Yes,Yes,Fiber optic
1928-BXYIV,Yes,Yes,DSL
5760-FXFVO,Yes,No,Fiber optic
6595-COKXZ,Yes,No,DSL
0961-ZWLVI,Yes,Yes,Fiber optic
5181-OABFK,Yes,No,DSL
4007-NHVHI,Yes,Yes,Fiber optic
7816-VGHTO,No,No phone service,DSL
5871-DGTXZ,Yes,No,No
7550-WIQVA,Yes,Yes,Fiber optic
7544-ZVIKX,Yes,Yes,Fiber optic
0016-QLJIS,Yes,Yes,DSL
7508-DQAKK,Yes,Yes,DSL
5176-OLSKT,Yes,Yes,DSL
9356-AXGMP,Yes,Yes,Fiber optic
3556-BVQGL,Yes,No,No
0362-ZBZWJ,Yes,Yes,Fiber optic
8979-CAMGB,Yes,Yes,Fiber optic
4211-MMAZN,Yes,No,No
7581-EBBOU,Yes,No,DSL
4274-OWWYO,Yes,No,Fiber optic
5073-RZGBK,Yes,Yes,DSL
1541-ETJZO,Yes,Yes,DSL
2192-CKRLV,No,No phone service,DSL
3154-HMWUU,Yes,No,No
6119-SPUDB,No,No phone service,DSL
6522-OIQSX,No,No phone service,DSL
7813-ZGGAW,Yes,Yes,Fiber optic
8748-HFWBO,Yes,No,No
1052-QJIBV,Yes,No,No
1319-YLZJG,Yes,No,Fiber optic
4106-HADHQ,Yes,No,DSL
0723-FDLAY,Yes,Yes,DSL
3050-RLLXC,Yes,Yes,DSL
9298-WGMRW,Yes,Yes,Fiber optic
2369-UAPKZ,Yes,Yes,Fiber optic
3088-LHEFH,Yes,Yes,Fiber optic
2778-OCLGR,No,No phone service,DSL
6583-KQJLK,Yes,No,Fiber optic
8544-JNBOX,Yes,No,No
6681-ZSEXG,Yes,Yes,DSL
6139-ZZRBQ,Yes,No,No
6116-RFVHN,Yes,Yes,Fiber optic
0637-KVDLV,Yes,Yes,Fiber optic
8884-FEEWR,Yes,No,No
3125-RAHBV,Yes,No,No
6633-MPWBS,Yes,No,DSL
0373-AIVNJ,No,No phone service,DSL
8785-EPNCG,Yes,Yes,No
1682-VCOIO,Yes,No,No
5729-KLZAR,Yes,No,Fiber optic
2072-ZVJJX,Yes,Yes,No
8849-AYPTR,Yes,No,Fiber optic
9518-IMLHK,Yes,No,DSL
1582-RAFML,Yes,Yes,DSL
3646-ITDGM,Yes,No,No
8740-CRYFY,Yes,No,Fiber optic
3569-VLDHH,Yes,No,DSL
8224-KDLKN,Yes,Yes,No
7594-LZNWR,Yes,No,Fiber optic
4001-TSBTV,Yes,No,Fiber optic
2962-XPMCQ,Yes,No,DSL
8727-XDPUD,No,No phone service,DSL
1043-UXOVO,Yes,Yes,Fiber optic
1064-FBXNK,Yes,No,No
3996-ZNWYK,Yes,No,No
2878-DHMIN,Yes,No,No
7762-ONLJY,Yes,No,No
1678-FYZOW,Yes,No,Fiber optic
5795-BKOYE,Yes,No,DSL
8627-EHGIP,No,No phone service,DSL
7402-PWYJJ,Yes,Yes,Fiber optic
5480-TBGPH,Yes,No,Fiber optic
0018-NYROU,Yes,No,Fiber optic
7501-VTYLJ,Yes,No,DSL
7608-RGIRO,Yes,Yes,No
0480-BIXDE,Yes,No,Fiber optic
5895-QSXOD,Yes,No,Fiber optic
9814-AOUDH,Yes,No,No
6175-IRFIT,Yes,No,Fiber optic
8760-ZRHKE,Yes,Yes,DSL
1622-HSHSF,Yes,No,No
8854-CCVSQ,Yes,Yes,Fiber optic
6749-UTDVX,Yes,Yes,Fiber optic
5542-DHSXL,Yes,No,DSL
9102-OXKFY,Yes,Yes,DSL
0511-JTEOY,Yes,No,Fiber optic
5216-WASFJ,Yes,Yes,Fiber optic
7808-DVWEP,Yes,No,No
7067-KSAZT,Yes,Yes,Fiber optic
2284-VFLKH,Yes,No,Fiber optic
0366-NQSHS,Yes,No,No
6532-YLWSI,Yes,No,No
3807-BPOMJ,Yes,No,Fiber optic
3892-NXAZG,Yes,Yes,Fiber optic
4948-WBBKL,Yes,Yes,Fiber optic
4182-BGSIQ,Yes,No,No
9300-AGZNL,Yes,Yes,Fiber optic
0988-AADSA,Yes,Yes,DSL
9972-NKTFD,Yes,No,DSL
3717-LNXKW,Yes,Yes,Fiber optic
5734-EJKXG,Yes,Yes,Fiber optic
2207-RYYRL,Yes,Yes,No
6729-FZWSY,Yes,No,No
9695-IDRZR,Yes,Yes,Fiber optic
8144-DGHXP,Yes,No,DSL
7814-LEEVE,Yes,No,No
1112-CUNAO,Yes,Yes,Fiber optic
5175-AOBHI,Yes,No,DSL
5174-RNGBH,Yes,No,DSL
8631-WUXGY,Yes,No,Fiber optic
7270-BDIOA,Yes,Yes,Fiber optic
9565-JSNFM,Yes,No,Fiber optic
5906-DVAPM,Yes,Yes,DSL
6654-QGBZZ,Yes,No,No
8348-JLBUG,Yes,No,Fiber optic
0607-DAAHE,Yes,No,No
5641-DMBFJ,Yes,Yes,DSL
9200-NLNPD,No,No phone service,DSL
2664-XJZNO,Yes,No,Fiber optic
9732-KPKBW,Yes,No,DSL
3339-EAQNV,Yes,Yes,Fiber optic
0921-OHLVP,Yes,Yes,Fiber optic
3389-YGYAI,Yes,Yes,Fiber optic
9560-ARGQJ,Yes,No,Fiber optic
8350-NYMVI,No,No phone service,DSL
1600-DILPE,Yes,No,DSL
0536-ESJEP,Yes,No,DSL
4654-GGUII,No,No phone service,DSL
6478-HRRCZ,Yes,No,DSL
8510-BBWMU,Yes,No,No
6857-TKDJV,Yes,Yes,No
2360-RDGRO,Yes,Yes,Fiber optic
0584-BJQGZ,Yes,Yes,DSL
5134-IKDAY,Yes,No,Fiber optic
1360-XFJMR,Yes,Yes,Fiber optic
3070-DVEYC,Yes,Yes,Fiber optic
5730-RIITO,No,No phone service,DSL
9058-MJLZC,Yes,No,Fiber optic
5707-ORNDZ,Yes,Yes,DSL
0902-XKXPN,Yes,No,No
5177-RVZNU,Yes,No,No
0056-EPFBG,No,No phone service,DSL
8993-IZEUX,Yes,No,Fiber optic
8696-JKZNU,Yes,Yes,Fiber optic
5380-AFSSK,Yes,Yes,Fiber optic
8190-ZTQFB,No,No phone service,DSL
0931-MHTEM,Yes,No,Fiber optic
2055-PDADH,Yes,No,Fiber optic
7515-LODFU,Yes,No,No
0440-UEDAI,Yes,No,Fiber optic
1337-BOZWO,No,No phone service,DSL
0868-VJRDR,Yes,No,Fiber optic
8714-EUHJO,Yes,Yes,Fiber optic
6344-SFJVH,No,No phone service,DSL
3950-VPYJB,Yes,No,DSL
8041-TMEID,Yes,Yes,Fiber optic
7321-ZNSLA,No,No phone service,DSL
6941-KXRRV,Yes,No,DSL
3721-CNEYS,Yes,No,Fiber optic
8727-JQFHV,Yes,No,No
9475-NNDGC,Yes,Yes,Fiber optic
1355-KUSBG,Yes,Yes,DSL
3688-FTHLT,Yes,Yes,DSL
0899-LIIBW,Yes,Yes,Fiber optic
2568-OIADY,Yes,Yes,Fiber optic
1384-RCUXW,Yes,Yes,Fiber optic
5825-XJOCM,Yes,Yes,DSL
6848-YLDFR,Yes,No,DSL
8125-QPFJD,Yes,Yes,DSL
2320-YKQBO,Yes,No,No
1193-RTSLK,Yes,No,Fiber optic
2302-ANTDP,Yes,Yes,Fiber optic
5923-GXUOC,Yes,No,Fiber optic
4973-RLZVI,Yes,No,DSL
7869-ZYDST,Yes,Yes,DSL
4501-UYKBC,Yes,Yes,DSL
1215-EXRMO,Yes,No,No
2305-MRGLV,Yes,No,Fiber optic
